The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92708        -36.26         0.0488         62.67          0.44384        119.3          0.86805        -32.08         

Pt        X         Y         gamma_l        angle          gamma_out      angle          
1438      2610      8085      0.80731        -47.13909      0.91646        -35.53529      
1439      2697      8085      0.80621        -53.29327      0.9179         -35.53261      
1440      2784      8085      0.80514        -59.42689      0.91919        -35.5333       
1441      2871      8085      0.80454        -65.56848      0.92035        -35.53609      
1442      2958      8085      0.80412        -71.72938      0.92142        -35.54065      
1443      3045      8085      0.80373        -77.86104      0.92241        -35.54665      
1444      3132      8085      0.80418        -84.00256      0.92332        -35.55326      
1445      3219      8085      0.80423        -90.14704      0.92417        -35.5611       
1446      3306      8085      0.80497        -96.30314      0.92498        -35.56935      
1447      3393      8085      0.80614        -102.4406      0.92574        -35.57806      
1448      3480      8085      0.80743        -108.58344     0.92646        -35.58736      
1449      3567      8085      0.80889        -114.75998     0.92717        -35.59723      
1450      3654      8085      0.81123        -120.91095     0.92784        -35.60721      
1451      3741      8085      0.81313        -127.07769     0.9285         -35.61799      
1452      3828      8085      0.8151         -133.21992     0.92914        -35.62926      
1453      3915      8085      0.81736        -139.36794     0.92977        -35.64099      
1454      4002      8085      0.81971        -145.51145     0.93039        -35.65329      
1455      4089      8085      0.82256        -151.6524      0.931          -35.66602      
1456      4176      8085      0.82531        -157.80932     0.93162        -35.67955      
1457      4263      8085      0.82836        -163.92301     0.93224        -35.69363      
1458      4350      8085      0.83117        -170.07227     0.93286        -35.70877      
1459      4437      8085      0.83407        -176.19747     0.93349        -35.72478      
1460      4524      8085      0.83697        177.69053      0.93413        -35.74186      
1461      4611      8085      0.83981        171.57295      0.93479        -35.76023      
1462      4698      8085      0.84268        165.47049      0.93546        -35.77999      
1463      4785      8085      0.8455         159.37261      0.93616        -35.80141      
1464      4872      8085      0.84782        153.25241      0.9369         -35.82513      
1465      4959      8085      0.84995        147.17755      0.93766        -35.85108      
1466      5046      8085      0.85236        141.08878      0.93846        -35.8797       
1467      5133      8085      0.85456        134.98704      0.93932        -35.91181      
1468      5220      8085      0.85552        128.9053       0.94023        -35.94859      
1469      5307      8085      0.8568         122.80205      0.94121        -35.99033      
1470      5394      8085      0.85774        116.70717      0.94227        -36.03851      
1471      5481      8085      0.85839        110.63275      0.94343        -36.09462      
1472      5568      8085      0.85891        104.53849      0.94469        -36.16114      
1473      5655      8085      0.85938        98.4549        0.94609        -36.24076      
1474      5742      8085      0.85973        92.37379       0.94764        -36.33794      
1475      5829      8085      0.85891        86.3144        0.94933        -36.45968      
1476      5916      8085      0.85844        80.21762       0.95122        -36.61485      
1477      6003      8085      0.85733        74.13538       0.95325        -36.8174       
1478      6090      8085      0.85596        68.03599       0.95534        -37.08922      
1479      6177      8085      0.85435        61.9699        0.95721        -37.45953      
1480      6264      8085      0.85266        55.89937       0.95817        -37.97448      
1481      6351      8085      0.85056        49.83294       0.95647        -38.6801       
1482      6438      8085      0.84844        43.75114       0.94864        -39.55955      
1483      6525      8085      0.84562        37.66462       0.93025        -40.30987      
1484      6612      8085      0.84306        31.57261       0.90426        -40.27346      
1485      6699      8085      0.84089        25.4463        0.88479        -39.24235      
1486      6786      8085      0.83771        19.345         0.87953        -37.97019      
1487      6873      8085      0.83505        13.22958       0.88251        -37.02284      
1488      6960      8085      0.83209        7.09803        0.88806        -36.43023      
1489      7047      8085      0.82908        1.01175        0.89357        -36.07818      
