The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92934        -34.79         0.04826        66.16          0.44751        121.83         0.87011        -30.7          

Pt        X         Y         gamma_s        angle          gamma_in       angle          
1947      3952      6800      0.90431        -15.2239       0.84905        -29.84227      
1948      3990      6800      0.90338        -17.69314      0.85034        -29.83953      
1949      4028      6800      0.90289        -20.15278      0.85151        -29.83746      
1950      4066      6800      0.9022         -22.59238      0.85259        -29.83714      
1951      4104      6800      0.90156        -25.04183      0.8536         -29.83773      
1952      4142      6800      0.90072        -27.48116      0.85453        -29.83943      
1953      4180      6800      0.89984        -29.94079      0.8554         -29.84181      
1954      4218      6800      0.89917        -32.42078      0.85623        -29.84439      
1955      4256      6800      0.89801        -34.87062      0.85699        -29.84801      
1956      4294      6800      0.89725        -37.29009      0.8577         -29.85136      
1957      4332      6800      0.89649        -39.73992      0.85838        -29.85499      
1958      4370      6800      0.89615        -42.22059      0.85903        -29.85841      
1959      4408      6800      0.89555        -44.72147      0.85965        -29.86234      
1960      4446      6800      0.89518        -47.19201      0.86024        -29.86614      
1961      4484      6800      0.89468        -49.63249      0.86078        -29.87016      
1962      4522      6800      0.89368        -52.05227      0.8613         -29.87468      
1963      4560      6800      0.89287        -54.49251      0.8618         -29.87911      
1964      4598      6800      0.89231        -56.97331      0.86229        -29.88343      
1965      4636      6800      0.89175        -59.45428      0.86275        -29.88778      
1966      4674      6800      0.89096        -61.90517      0.86319        -29.8923       
1967      4712      6800      0.8902         -64.34565      0.86362        -29.89679      
1968      4750      6800      0.88963        -66.83672      0.86403        -29.90124      
1969      4788      6800      0.88917        -69.35836      0.86444        -29.90566      
1970      4826      6800      0.8887         -71.90007      0.86484        -29.91015      
1971      4864      6800      0.88847        -74.4018       0.86521        -29.91442      
1972      4902      6800      0.88781        -76.89286      0.86558        -29.91895      
1973      4940      6800      0.88723        -79.35398      0.86592        -29.92338      
1974      4978      6800      0.88693        -81.83543      0.86627        -29.92769      
1975      5016      6800      0.88633        -84.34719      0.8666         -29.93221      
1976      5054      6800      0.8864         -86.86899      0.86693        -29.93638      
1977      5092      6800      0.88611        -89.40093      0.86725        -29.94078      
1978      5130      6800      0.88561        -91.90267      0.86756        -29.94524      
1979      5168      6800      0.88555        -94.45469      0.86787        -29.94957      
1980      5206      6800      0.88551        -97.05691      0.86818        -29.95398      
1981      5244      6800      0.88515        -99.61901      0.86848        -29.9585       
1982      5282      6800      0.88523        -102.13095     0.86877        -29.96272      
1983      5320      6800      0.88479        -104.64287     0.86905        -29.96721      
1984      5358      6800      0.88434        -107.18495     0.86933        -29.97177      
1985      5396      6800      0.88445        -109.75714     0.8696         -29.97613      
1986      5434      6800      0.88451        -112.30937     0.86988        -29.98051      
1987      5472      6800      0.88486        -114.86152     0.87015        -29.98479      
1988      5510      6800      0.88422        -117.37378     0.87041        -29.98945      
1989      5548      6800      0.88441        -119.92612     0.87067        -29.99385      
1990      5586      6800      0.88466        -122.54843     0.87093        -29.99839      
1991      5624      6800      0.88522        -125.15062     0.8712         -30.00278      
1992      5662      6800      0.88532        -127.7428      0.87145        -30.0074       
1993      5700      6800      0.88489        -130.27524     0.8717         -30.01218      
1994      5738      6800      0.8846         -132.81761     0.87195        -30.01695      
1995      5776      6800      0.88505        -135.43992     0.87221        -30.02161      
1996      5814      6800      0.88562        -138.1119      0.87247        -30.02637      
1997      5852      6800      0.88662        -140.77375     0.87273        -30.031        
1998      5890      6800      0.88659        -143.39604     0.87298        -30.03604      
