The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92934        -34.79         0.04826        66.16          0.44751        121.83         0.87011        -30.7          

Pt        X         Y         gamma_l        angle          gamma_out      angle          
1436      2436      8085      0.83202        148.46783      0.93907        -34.34664      
1437      2523      8085      0.83249        142.75494      0.93981        -34.37092      
1438      2610      8085      0.83303        137.03907      0.94059        -34.39785      
1439      2697      8085      0.83383        131.30036      0.94142        -34.42792      
1440      2784      8085      0.834          125.56788      0.9423         -34.46222      
1441      2871      8085      0.83452        119.8421       0.94325        -34.50096      
1442      2958      8085      0.83481        114.08315      0.94427        -34.54594      
1443      3045      8085      0.83473        108.31093      0.94539        -34.59868      
1444      3132      8085      0.83509        102.53522      0.94661        -34.66045      
1445      3219      8085      0.83459        96.74629       0.94793        -34.73527      
1446      3306      8085      0.83438        90.92346       0.9494         -34.82629      
1447      3393      8085      0.83457        85.10773       0.95103        -34.93811      
1448      3480      8085      0.83423        79.25846       0.95281        -35.08051      
1449      3567      8085      0.83385        73.3762        0.95473        -35.26503      
1450      3654      8085      0.83374        67.49997       0.95673        -35.50746      
1451      3741      8085      0.8333         61.60144       0.95857        -35.83556      
1452      3828      8085      0.83253        55.67096       0.95969        -36.28644      
1453      3915      8085      0.83185        49.73763       0.95885        -36.89736      
1454      4002      8085      0.83112        43.78177       0.95345        -37.67164      
1455      4089      8085      0.83034        37.82359       0.93982        -38.43704      
1456      4176      8085      0.82978        31.85333       0.9177         -38.71675      
1457      4263      8085      0.82924        25.88104       0.89645        -38.11162      
1458      4350      8085      0.82838        19.88792       0.88608        -36.99501      
1459      4437      8085      0.82757        13.88322       0.8855         -35.98915      
1460      4524      8085      0.82678        7.89791        0.8893         -35.29489      
1461      4611      8085      0.8261         1.91179        0.89414        -34.85308      
1462      4698      8085      0.82546        -4.094         0.89879        -34.57524      
1463      4785      8085      0.82491        -10.08079      0.90284        -34.39945      
1464      4872      8085      0.82406        -16.1056       0.90633        -34.28612      
1465      4959      8085      0.82336        -22.07024      0.90926        -34.21235      
1466      5046      8085      0.82295        -28.04361      0.91176        -34.16292      
1467      5133      8085      0.82264        -34.03564      0.91393        -34.12985      
1468      5220      8085      0.82145        -40.00554      0.91581        -34.10937      
1469      5307      8085      0.82105        -45.99257      0.91747        -34.09552      
1470      5394      8085      0.82068        -51.96886      0.91894        -34.08723      
1471      5481      8085      0.82039        -57.91021      0.92025        -34.08292      
1472      5568      8085      0.82024        -63.86923      0.92144        -34.08143      
1473      5655      8085      0.82031        -69.79414      0.92252        -34.08202      
1474      5742      8085      0.82054        -75.71516      0.92352        -34.08423      
1475      5829      8085      0.82045        -81.61312      0.92444        -34.08799      
1476      5916      8085      0.82102        -87.50616      0.92529        -34.09241      
1477      6003      8085      0.82096        -93.38481      0.9261         -34.09808      
1478      6090      8085      0.82134        -99.26973      0.92686        -34.10425      
1479      6177      8085      0.82168        -105.11059     0.92758        -34.11104      
1480      6264      8085      0.82224        -110.92706     0.92827        -34.11825      
1481      6351      8085      0.8228         -116.72965     0.92893        -34.12597      
1482      6438      8085      0.82388        -122.53812     0.92957        -34.13395      
1483      6525      8085      0.82424        -128.33438     0.93019        -34.14274      
1484      6612      8085      0.82486        -134.10723     0.93079        -34.15186      
1485      6699      8085      0.82623        -139.90634     0.93139        -34.16118      
1486      6786      8085      0.82681        -145.69489     0.93198        -34.17136      
1487      6873      8085      0.82784        -151.44052     0.93256        -34.18181      
1488      6960      8085      0.82863        -157.19532     0.93314        -34.19298      
1489      7047      8085      0.82964        -162.89934     0.93372        -34.20459      
