The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.9334         -31.97         0.04727        71.77          0.45835        126.66         0.87881        -28.13         

Pt        X         Y         gamma_l        angle          gamma_out      angle          
1438      2610      8085      0.82356        145.69624      0.94242        -31.48213      
1439      2697      8085      0.82342        140.44007      0.94312        -31.5009       
1440      2784      8085      0.82284        135.18085      0.94386        -31.52202      
1441      2871      8085      0.82257        129.90635      0.94464        -31.5455       
1442      2958      8085      0.82205        124.61799      0.94547        -31.57215      
1443      3045      8085      0.82142        119.31727      0.94636        -31.60253      
1444      3132      8085      0.82102        113.99305      0.94731        -31.63726      
1445      3219      8085      0.82039        108.6408       0.94835        -31.67778      
1446      3306      8085      0.82014        103.27791      0.94947        -31.72483      
1447      3393      8085      0.81999        97.91476       0.9507         -31.78027      
1448      3480      8085      0.81949        92.51653       0.95205        -31.84739      
1449      3567      8085      0.81922        87.09122       0.95354        -31.92896      
1450      3654      8085      0.8195         81.67132       0.95519        -32.02868      
1451      3741      8085      0.81924        76.22814       0.95699        -32.15507      
1452      3828      8085      0.81874        70.76017       0.95895        -32.31775      
1453      3915      8085      0.81869        65.30133       0.96102        -32.52853      
1454      4002      8085      0.8184         59.80785       0.96305        -32.81064      
1455      4089      8085      0.81855        54.32546       0.96472        -33.18912      
1456      4176      8085      0.8185         48.84137       0.96519        -33.69912      
1457      4263      8085      0.81858        43.37731       0.96287        -34.35894      
1458      4350      8085      0.81849        37.871         0.95495        -35.1209       
1459      4437      8085      0.81864        32.36377       0.93909        -35.73028      
1460      4524      8085      0.81865        26.87685       0.91809        -35.75827      
1461      4611      8085      0.81875        21.4079        0.90086        -35.09102      
1462      4698      8085      0.81893        15.90828       0.89275        -34.12518      
1463      4785      8085      0.81897        10.44539       0.89198        -33.27614      
1464      4872      8085      0.81917        4.93868        0.89469        -32.65274      
1465      4959      8085      0.81926        -0.51153       0.89847        -32.23316      
1466      5046      8085      0.81949        -5.96364       0.9023         -31.95035      
1467      5133      8085      0.81994        -11.42982      0.9058         -31.75727      
1468      5220      8085      0.81956        -16.8843       0.90891        -31.62623      
1469      5307      8085      0.8199         -22.34392      0.91161        -31.53268      
1470      5394      8085      0.82002        -27.76998      0.91396        -31.4666       
1471      5481      8085      0.82015        -33.18284      0.91601        -31.41881      
1472      5568      8085      0.82065        -38.60286      0.91782        -31.38328      
1473      5655      8085      0.82106        -43.99042      0.91942        -31.35734      
1474      5742      8085      0.82161        -49.3585       0.92084        -31.3381       
1475      5829      8085      0.8219         -54.72625      0.92213        -31.3242       
1476      5916      8085      0.82253        -60.07243      0.9233         -31.31384      
1477      6003      8085      0.82297        -65.42141      0.92437        -31.30661      
1478      6090      8085      0.82343        -70.76034      0.92536        -31.30168      
1479      6177      8085      0.82404        -76.04026      0.92627        -31.29852      
1480      6264      8085      0.82472        -81.33327      0.92711        -31.29677      
1481      6351      8085      0.82527        -86.60849      0.92791        -31.29631      
1482      6438      8085      0.82595        -91.86517      0.92866        -31.29677      
1483      6525      8085      0.82641        -97.11585      0.92937        -31.29819      
1484      6612      8085      0.82696        -102.34844     0.93004        -31.30027      
1485      6699      8085      0.82796        -107.58545     0.93069        -31.30273      
1486      6786      8085      0.82838        -112.8265      0.93132        -31.30607      
1487      6873      8085      0.82914        -118.03143     0.93192        -31.30971      
1488      6960      8085      0.82974        -123.22932     0.9325         -31.31389      
1489      7047      8085      0.83025        -128.39245     0.93307        -31.31851      
1490      7134      8085      0.83088        -133.58041     0.93362        -31.32352      
