The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.9334         -31.97         0.04727        71.77          0.45835        126.66         0.87881        -28.13         

Pt        X         Y         gamma_s        angle          gamma_in       angle          
1943      3800      6800      0.90737        12.98838       0.82125        -28.51032      
1944      3838      6800      0.90666        10.73128       0.82607        -28.24848      
1945      3876      6800      0.90621        8.49307        0.83031        -28.05326      
1946      3914      6800      0.90532        6.27814        0.83406        -27.90987      
1947      3952      6800      0.90445        4.04135        0.83741        -27.79857      
1948      3990      6800      0.90369        1.77275        0.84043        -27.71052      
1949      4028      6800      0.90341        -0.50782       0.84311        -27.63904      
1950      4066      6800      0.90299        -2.7478        0.84548        -27.58414      
1951      4104      6800      0.90229        -5.00713       0.84763        -27.54112      
1952      4142      6800      0.90144        -7.2456        0.84956        -27.50744      
1953      4180      6800      0.90067        -9.50574       0.85132        -27.47972      
1954      4218      6800      0.90011        -11.79699      0.85295        -27.45636      
1955      4256      6800      0.8994         -14.03756      0.85441        -27.43824      
1956      4294      6800      0.89841        -16.25717      0.85573        -27.42429      
1957      4332      6800      0.8978         -18.4975       0.85697        -27.41194      
1958      4370      6800      0.89756        -20.81191      0.85814        -27.40076      
1959      4408      6800      0.89739        -23.10689      0.85922        -27.39161      
1960      4446      6800      0.89694        -25.37992      0.86022        -27.38476      
1961      4484      6800      0.89626        -27.61342      0.86113        -27.37974      
1962      4522      6800      0.89538        -29.82386      0.86198        -27.37613      
1963      4560      6800      0.89439        -32.03624      0.86278        -27.3735       
1964      4598      6800      0.89391        -34.29086      0.86355        -27.37079      
1965      4636      6800      0.89327        -36.55572      0.86427        -27.36894      
1966      4674      6800      0.89277        -38.80077      0.86495        -27.36751      
1967      4712      6800      0.89165        -40.99416      0.86558        -27.36734      
1968      4750      6800      0.89106        -43.27977      0.86621        -27.36686      
1969      4788      6800      0.89085        -45.58764      0.8668         -27.36633      
1970      4826      6800      0.89081        -47.90617      0.86738        -27.36599      
1971      4864      6800      0.89051        -50.19432      0.86791        -27.36624      
1972      4902      6800      0.88958        -52.43985      0.86842        -27.36735      
1973      4940      6800      0.88906        -54.66638      0.8689         -27.36825      
1974      4978      6800      0.88827        -56.9035       0.86936        -27.36955      
1975      5016      6800      0.88802        -59.19191      0.86982        -27.37058      
1976      5054      6800      0.88793        -61.48108      0.87026        -27.37163      
1977      5092      6800      0.88763        -63.75995      0.87068        -27.373        
1978      5130      6800      0.88699        -66.02839      0.87108        -27.37474      
1979      5168      6800      0.88681        -68.33785      0.87148        -27.37626      
1980      5206      6800      0.88665        -70.67779      0.87187        -27.3779       
1981      5244      6800      0.8865         -72.98772      0.87224        -27.3796       
1982      5282      6800      0.88629        -75.25686      0.87259        -27.3814       
1983      5320      6800      0.8859         -77.49625      0.87293        -27.38336      
1984      5358      6800      0.88525        -79.77613      0.87327        -27.38558      
1985      5396      6800      0.88528        -82.08624      0.8736         -27.38746      
1986      5434      6800      0.88534        -84.38641      0.87392        -27.38938      
1987      5472      6800      0.88534        -86.67622      0.87423        -27.39139      
1988      5510      6800      0.88453        -88.88709      0.87452        -27.39383      
1989      5548      6800      0.88454        -91.1576       0.87482        -27.39591      
1990      5586      6800      0.88468        -93.5273       0.87512        -27.39806      
1991      5624      6800      0.88485        -95.87684      0.87541        -27.40022      
1992      5662      6800      0.88497        -98.17643      0.87569        -27.40241      
1993      5700      6800      0.88433        -100.42712     0.87596        -27.40498      
1994      5738      6800      0.88362        -102.66852     0.87623        -27.4076       
