The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.93067        -33.36         0.04836        69.17          0.45393        124.11         0.87347        -29.5          

Pt        X         Y         gamma_s        angle          gamma_in       angle          
1443      1333      6682      0.8205         -8.20279       0.84731        -29.01913      
1444      1376      6682      0.81948        -10.97464      0.84904        -28.97192      
1445      1419      6682      0.81833        -13.73628      0.85063        -28.93421      
1446      1462      6682      0.81734        -16.47815      0.85207        -28.90338      
1447      1505      6682      0.81646        -19.20921      0.85338        -28.87806      
1448      1548      6682      0.81561        -21.99029      0.85461        -28.85687      
1449      1591      6682      0.81476        -24.75114      0.85575        -28.83966      
1450      1634      6682      0.81353        -27.52203      0.8568         -28.82616      
1451      1677      6682      0.81236        -30.28235      0.85778        -28.8151       
1452      1720      6682      0.81189        -33.05203      0.85869        -28.80504      
1453      1763      6682      0.81088        -35.87155      0.85956        -28.79745      
1454      1806      6682      0.81026        -38.67056      0.86037        -28.79094      
1455      1849      6682      0.80943        -41.44909      0.86112        -28.78605      
1456      1892      6682      0.80834        -44.17727      0.86182        -28.78263      
1457      1935      6682      0.80833        -46.98513      0.8625         -28.77877      
1458      1978      6682      0.80703        -49.76241      0.86314        -28.77719      
1459      2021      6682      0.80633        -52.56913      0.86375        -28.77563      
1460      2064      6682      0.80554        -55.33548      0.86432        -28.77478      
1461      2107      6682      0.80495        -58.11143      0.86487        -28.77425      
1462      2150      6682      0.80458        -60.93637      0.8654         -28.77399      
1463      2193      6682      0.8042         -63.78078      0.86591        -28.77417      
1464      2236      6682      0.80404        -66.5943       0.8664         -28.77455      
1465      2279      6682      0.80377        -69.3671       0.86686        -28.77536      
1466      2322      6682      0.80348        -72.15976      0.86731        -28.77648      
1467      2365      6682      0.80367        -75.00171      0.86775        -28.77755      
1468      2408      6682      0.80339        -77.81244      0.86816        -28.77919      
1469      2451      6682      0.80319        -80.62323      0.86857        -28.78099      
1470      2494      6682      0.80322        -83.37325      0.86895        -28.78279      
1471      2537      6682      0.8033         -86.17263      0.86933        -28.78479      
1472      2580      6682      0.80309        -89.02081      0.86971        -28.78718      
1473      2623      6682      0.8035         -91.84852      0.87007        -28.78933      
1474      2666      6682      0.80352        -94.64598      0.87042        -28.79185      
1475      2709      6682      0.80388        -97.38296      0.87075        -28.79425      
1476      2752      6682      0.80396        -100.21943     0.87109        -28.79703      
1477      2795      6682      0.80447        -103.07519     0.87142        -28.79973      
1478      2838      6682      0.80507        -105.86039     0.87174        -28.80243      
1479      2881      6682      0.80558        -108.64519     0.87206        -28.8053       
1480      2924      6682      0.80589        -111.43934     0.87236        -28.80839      
1481      2967      6682      0.80648        -114.28273     0.87267        -28.81151      
1482      3010      6682      0.80703        -117.12559     0.87298        -28.81476      
1483      3053      6682      0.80782        -119.90786     0.87327        -28.81793      
1484      3096      6682      0.80867        -122.68031     0.87356        -28.82116      
1485      3139      6682      0.80951        -125.46207     0.87385        -28.82451      
1486      3182      6682      0.81019        -128.27346     0.87414        -28.82808      
1487      3225      6682      0.81099        -131.08437     0.87442        -28.8317       
1488      3268      6682      0.81142        -133.815       0.87469        -28.83548      
1489      3311      6682      0.81239        -136.57537     0.87497        -28.83916      
1490      3354      6682      0.81353        -139.40553     0.87525        -28.84297      
1491      3397      6682      0.81417        -142.21498     0.87553        -28.84709      
1492      3440      6682      0.81514        -145.00475     0.8758         -28.85115      
