The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.93067        -33.36         0.04836        69.17          0.45393        124.11         0.87347        -29.5          

Pt        X         Y         gamma_l        angle          gamma_out      angle          
1437      2523      8085      0.82098        -33.16732      0.91386        -32.7483       
1438      2610      8085      0.81836        -38.78964      0.91574        -32.72204      
1439      2697      8085      0.81618        -44.42581      0.9174         -32.70323      
1440      2784      8085      0.8135         -50.05469      0.91888        -32.6909       
1441      2871      8085      0.81143        -55.69749      0.92021        -32.68223      
1442      2958      8085      0.80914        -61.35281      0.92141        -32.67707      
1443      3045      8085      0.80697        -66.99164      0.92251        -32.67434      
1444      3132      8085      0.80541        -72.64402      0.92353        -32.67311      
1445      3219      8085      0.80354        -78.29946      0.92447        -32.67374      
1446      3306      8085      0.80219        -83.99884      0.92535        -32.67531      
1447      3393      8085      0.80103        -89.65164      0.92617        -32.67787      
1448      3480      8085      0.80008        -95.32713      0.92695        -32.68124      
1449      3567      8085      0.79938        -101.02602     0.92769        -32.68532      
1450      3654      8085      0.79937        -106.69828     0.9284         -32.68973      
1451      3741      8085      0.79921        -112.38215     0.92908        -32.69491      
1452      3828      8085      0.79898        -118.0884      0.92974        -32.70077      
1453      3915      8085      0.79947        -123.78654     0.93038        -32.70685      
1454      4002      8085      0.79982        -129.46641     0.931          -32.71355      
1455      4089      8085      0.80102        -135.14748     0.9316         -32.72041      
1456      4176      8085      0.80209        -140.80965     0.9322         -32.72787      
1457      4263      8085      0.80371        -146.47205     0.93279        -32.73566      
1458      4350      8085      0.80514        -152.13392     0.93338        -32.74413      
1459      4437      8085      0.80689        -157.7951      0.93396        -32.75308      
1460      4524      8085      0.809          -163.41513     0.93455        -32.76245      
1461      4611      8085      0.81118        -169.0334      0.93513        -32.77249      
1462      4698      8085      0.81373        -174.65885     0.93573        -32.78314      
1463      4785      8085      0.81618        179.74732      0.93633        -32.79459      
1464      4872      8085      0.81875        174.12776      0.93695        -32.80697      
1465      4959      8085      0.82146        168.55091      0.93758        -32.8202       
1466      5046      8085      0.82419        162.99876      0.93822        -32.83449      
1467      5133      8085      0.82736        157.42063      0.93889        -32.84993      
1468      5220      8085      0.82973        151.85589      0.93959        -32.86721      
1469      5307      8085      0.83239        146.29598      0.94031        -32.88604      
1470      5394      8085      0.83509        140.75983      0.94107        -32.90675      
1471      5481      8085      0.83779        135.21926      0.94188        -32.9298       
1472      5568      8085      0.84058        129.68301      0.94274        -32.95553      
1473      5655      8085      0.84328        124.17151      0.94365        -32.98448      
1474      5742      8085      0.84589        118.6538       0.94463        -33.01749      
1475      5829      8085      0.84802        113.16893      0.94568        -33.0555       
1476      5916      8085      0.8502         107.64888      0.94683        -33.0998       
1477      6003      8085      0.85196        102.13146      0.9481         -33.15215      
1478      6090      8085      0.85375        96.61699       0.94949        -33.21427      
1479      6177      8085      0.85499        91.13488       0.95102        -33.28932      
1480      6264      8085      0.85625        85.65487       0.95272        -33.3811       
1481      6351      8085      0.85734        80.16663       0.95463        -33.49597      
1482      6438      8085      0.85814        74.67008       0.95677        -33.64291      
1483      6525      8085      0.8582         69.17365       0.9591         -33.83567      
1484      6612      8085      0.85812        63.66803       0.96161        -34.09363      
1485      6699      8085      0.85865        58.15397       0.96415        -34.44599      
1486      6786      8085      0.85793        52.61812       0.96604        -34.94221      
1487      6873      8085      0.85743        47.08288       0.96601        -35.63312      
1488      6960      8085      0.85623        41.55702       0.9609         -36.53496      
